price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,mean_long_distance,mean_lat_distance,distance
125000.0,3,1.0,920,7276,1.0,0,0,4,6,920,0,1961,1961,98002,47.285,-122.211,1120,7276,0.013141999999987775,-0.33278620000001524,0.3330455930866671
634800.0,4,3.0,3280,4904,2.0,0,0,3,7,3280,0,2005,2005,98053,47.6802,-122.033,2600,5004,0.19114199999998505,0.06241379999998742,0.20107398288797262
269950.0,4,1.0,1440,9600,1.0,0,0,2,7,1440,0,1964,1964,98001,47.3168,-122.264,1740,43560,-0.0398580000000095,-0.3009862000000112,0.3036138217447412
359950.0,3,2.25,1940,11612,1.0,0,0,4,8,1100,840,1981,1981,98178,47.5018,-122.23,2180,8954,-0.005858000000017682,-0.11598620000000892,0.1161340378805554
417000.0,3,1.75,1590,11454,1.0,0,0,4,8,1590,0,1979,1979,98056,47.5049,-122.186,1970,9960,0.03814199999997925,-0.1128862000000126,0.11915580688510846
389000.0,2,2.0,1340,4122,1.0,0,0,3,8,1340,0,2007,2007,98053,47.7182,-122.022,1350,4273,0.20214199999998073,0.10041379999999123,0.22570848321325995
1038000.0,4,2.5,3770,10893,2.0,0,2,3,11,3770,0,1997,1997,98006,47.5646,-122.129,3710,9685,0.09514199999998141,-0.05318620000001317,0.10899895428139604
698000.0,6,2.5,2680,11250,1.0,0,0,5,7,1340,1340,1967,1967,98033,47.6553,-122.19,2200,9875,0.03414199999998857,0.037513799999985054,0.05072436647645881
685000.0,4,2.5,2820,10125,2.0,0,0,3,8,2820,0,2008,2008,98155,47.7494,-122.304,1560,10125,-0.07985800000001575,0.13161379999998957,0.1539463949381075
198500.0,3,1.75,1520,7137,1.0,0,0,3,5,1520,0,1932,1932,98168,47.4924,-122.311,1240,8602,-0.08685800000002075,-0.12538620000000833,0.1525320009520812
350000.0,4,2.5,2560,5428,2.0,0,0,3,8,2560,0,2012,2012,98042,47.3835,-122.095,2620,5428,0.12914199999998743,-0.23428620000001388,0.2675213630244195
649950.0,3,2.5,3310,387684,1.0,0,0,3,8,2160,1150,1919,1996,98038,47.4167,-121.936,2340,189050,0.28814199999997925,-0.2010862000000131,0.351370846819188
441000.0,3,1.5,1540,7200,1.0,0,0,3,7,1540,0,1968,1968,98011,47.7357,-122.195,1560,7500,0.029141999999993118,0.11791379999998952,0.12146160049347747
462600.0,3,1.75,1430,11761,1.0,0,0,4,8,1430,0,1964,1964,98052,47.6686,-122.157,2040,10035,0.06714199999998982,0.05081379999998603,0.08420267474633579
365070.0,4,2.5,2506,6232,2.0,0,0,3,7,2506,0,2006,2006,98030,47.3734,-122.182,2070,8260,0.04214199999998414,-0.2443862000000152,0.24799307029521228
550000.0,4,2.0,2250,7500,1.0,0,0,5,7,1200,1050,1956,1956,98005,47.5877,-122.157,1440,7500,0.06714199999998982,-0.03008620000001372,0.073574639614744
470000.0,5,1.75,2740,9600,1.0,0,0,4,7,1370,1370,1945,1945,98144,47.5738,-122.315,1990,4800,-0.09085800000001143,-0.0439862000000133,0.10094534142021239
340000.0,3,1.75,1540,10400,1.0,0,0,3,6,1540,0,1977,1977,98024,47.5651,-121.89,1090,7500,0.33414199999998573,-0.052686200000010786,0.3382701757980322
910000.0,4,2.75,4190,38912,1.0,0,0,4,9,2040,2150,1965,1965,98005,47.6472,-122.157,3050,36884,0.06714199999998982,0.029413799999986168,0.07330224958647463
405000.0,4,1.75,1690,8392,1.0,0,0,3,7,1190,500,1979,1979,98028,47.773,-122.256,1880,9861,-0.03185800000001393,0.1552137999999914,0.15844953731216202
661000.0,4,2.25,1990,4600,1.5,0,2,4,8,1420,570,1932,1932,98126,47.5638,-122.38,1810,5750,-0.15585800000000916,-0.05398620000001131,0.16494309914162544
635000.0,4,2.5,2410,7069,2.0,0,0,3,9,2410,0,1993,1993,98034,47.7094,-122.234,2240,7184,-0.00985800000000836,0.09161379999999042,0.0921426530681552
282000.0,2,1.0,1150,6098,1.0,0,0,3,7,950,200,1948,1948,98125,47.7259,-122.328,1790,8455,-0.10385800000001666,0.10811379999999104,0.14991690336463573
235000.0,4,1.75,1720,10137,2.0,0,0,3,7,1720,0,1956,1956,98188,47.4424,-122.276,1350,10205,-0.05185800000000995,-0.1753862000000126,0.18289223962335158
277500.0,3,2.0,1260,22100,2.0,0,0,4,7,1260,0,1981,1981,98023,47.2772,-122.354,1430,13000,-0.1298580000000129,-0.3405862000000113,0.3645024825628092
346500.0,5,2.5,2020,8250,1.0,0,0,4,8,1430,590,1978,1978,98058,47.4432,-122.135,1680,8959,0.08914199999998118,-0.17458620000001446,0.19602713433206562
480000.0,5,2.25,2240,5500,1.0,0,0,3,7,1490,750,1959,1959,98136,47.5305,-122.391,2010,6050,-0.16685800000001905,-0.08728620000000831,0.18830951349957814
360000.0,4,2.25,1930,6508,2.0,0,0,3,8,1930,0,1996,1996,98019,47.7458,-121.977,2170,6548,0.24714199999998243,0.12801379999999085,0.27832840522380925
245000.0,3,2.5,1820,6785,1.0,0,0,3,7,1420,400,1994,1994,98092,47.3201,-122.177,1710,6055,0.04714199999997959,-0.29768620000001533,0.30139582252321817
625000.0,3,3.5,1560,1490,2.0,0,0,3,8,1240,320,1995,1995,98102,47.6248,-122.319,1560,1662,-0.09485800000001632,0.007013799999988635,0.09511694672582241
750500.0,5,3.0,2170,2440,1.5,0,0,4,8,1450,720,1911,1911,98115,47.6724,-122.317,2070,4000,-0.09285800000000677,0.054613799999991386,0.10772778339147387
525000.0,3,1.75,1600,9579,1.0,0,0,3,8,1180,420,1977,1977,98072,47.7662,-122.159,1750,9829,0.06514199999998027,0.14841379999998594,0.16208064719278872
740000.0,4,3.5,3760,57063,2.0,0,0,3,9,2950,810,1998,1998,98053,47.6328,-121.964,2870,28945,0.26014199999998766,0.015013799999991306,0.2605748920261377
523000.0,3,1.5,1240,7735,1.0,0,0,4,7,1240,0,1957,1957,98008,47.601,-122.122,1260,7500,0.10214199999998641,-0.01678620000001274,0.1035121474728336
292000.0,3,1.75,1090,4500,1.5,0,0,5,8,1090,0,1929,1929,98118,47.5157,-122.256,1640,5225,-0.03185800000001393,-0.10208620000000934,0.10694168688796149
625000.0,4,2.5,2740,9599,1.0,0,2,3,8,1820,920,1961,1961,98177,47.7728,-122.385,2660,8280,-0.16085800000001882,0.15501379999998477,0.2233933176136684
700000.0,3,2.5,3110,11727,2.0,0,2,3,9,3110,0,2002,2002,98065,47.5445,-121.871,4240,13353,0.3531419999999912,-0.07328620000001251,0.3606662436026355
399950.0,3,2.5,1610,1320,2.0,0,0,3,7,1280,330,2007,2007,98144,47.6,-122.298,1480,1602,-0.07385800000001552,-0.01778620000001041,0.07596942196991276
545000.0,4,3.5,1880,1341,3.0,0,0,3,8,1650,230,2007,2007,98122,47.6053,-122.306,1740,1883,-0.08185800000001109,-0.012486200000012104,0.08280481480229346
339999.0,4,2.0,1740,6369,1.0,0,0,5,6,870,870,1954,1954,98133,47.7461,-122.332,1560,7200,-0.10785800000000734,0.1283137999999866,0.16762392261976852
1210000.0,4,2.25,3270,6000,2.0,0,0,5,8,2180,1090,1909,1909,98122,47.6101,-122.286,2880,6000,-0.06185800000001507,-0.00768620000000908,0.062333697423159515
545000.0,3,2.5,1990,5149,2.0,0,0,3,8,1990,0,2003,2003,98075,47.5895,-122.019,2280,4506,0.20514199999998084,-0.028286200000010808,0.20708295264080226
260000.0,4,1.75,1960,8400,1.0,0,0,4,8,1960,0,1967,1967,98023,47.3111,-122.379,2080,8400,-0.1548580000000186,-0.30668620000000857,0.34356575125360067
526000.0,3,1.75,1680,3420,1.0,0,0,3,7,960,720,1992,1992,98115,47.6854,-122.291,1680,4080,-0.06685800000001052,0.06761379999998951,0.09508742353455577
701000.0,4,3.0,2910,8540,2.0,0,0,3,9,2910,0,2003,2003,98059,47.5223,-122.156,3040,6091,0.06814199999998038,-0.09548620000001051,0.11730706097434772
290000.0,3,2.25,1500,7482,1.0,0,0,4,7,1210,290,1968,1968,98055,47.4619,-122.187,1480,7308,0.037141999999988684,-0.15588620000001185,0.16024991580167167
330600.0,1,1.0,580,1799,1.0,0,0,3,7,580,0,1908,2005,98117,47.6829,-122.375,1260,4000,-0.1508580000000137,0.06511379999998468,0.1643105082289083
550500.0,3,1.75,2540,8280,1.0,0,0,3,7,1270,1270,1949,1949,98177,47.7219,-122.358,1950,8280,-0.1338580000000178,0.10411379999998616,0.1695807993684482
430000.0,2,1.0,950,6426,1.0,0,0,3,7,950,0,1949,1949,98126,47.5653,-122.37,1360,2550,-0.14585800000001825,-0.05248620000001125,0.15501405534481866
4000000.0,4,5.5,7080,16573,2.0,0,0,3,12,5760,1320,2008,2008,98039,47.6151,-122.224,3140,15996,0.00014199999998254498,-0.0026862000000136277,0.002689950638965008
260600.0,2,1.0,810,4560,1.0,0,0,3,7,810,0,1928,1928,98126,47.5425,-122.376,1490,4560,-0.15185800000001848,-0.07528620000001496,0.16949591167472997
825000.0,5,3.0,4080,7500,2.0,0,2,4,8,2720,1360,1961,1961,98103,47.6722,-122.349,2000,4545,-0.12485800000001746,0.05441379999998475,0.13619978632304347
378950.0,4,2.0,1820,8400,1.0,0,0,5,7,1300,520,1956,1956,98155,47.7615,-122.329,1700,9450,-0.10485800000000722,0.14371379999998624,0.17790125484222297
435000.0,4,2.5,2650,9065,2.0,0,0,3,7,2650,0,2000,2000,98019,47.7258,-121.959,2590,13218,0.2651419999999831,0.10801379999998773,0.28629925105460613
631000.0,3,2.25,1670,1396,2.0,0,0,3,9,1250,420,2015,2015,98115,47.6814,-122.288,1610,5191,-0.0638580000000104,0.06361379999998462,0.09013633958864412
415000.0,3,2.5,2480,8342,2.0,0,0,3,8,2480,0,1986,1986,98058,47.4381,-122.134,2300,8303,0.09014199999998596,-0.17968620000001323,0.20102912882078117
222000.0,3,1.75,1240,7560,1.0,0,0,3,8,1070,170,1967,1967,98003,47.333,-122.3,1650,7560,-0.07585800000001086,-0.2847862000000134,0.294716161542677
245000.0,3,2.0,1390,8250,1.0,0,0,3,7,1390,0,1987,1987,98042,47.3707,-122.094,1390,7875,0.1301419999999922,-0.24708620000001247,0.27926426623262085
720000.0,3,2.5,2880,10126,2.0,0,0,4,10,2880,0,1985,1985,98074,47.6319,-122.037,2960,10514,0.18714199999998016,0.014113799999989851,0.18767345980301076
215000.0,3,1.0,1060,9954,1.0,0,0,4,7,1060,0,1960,1960,98032,47.3801,-122.289,1620,8760,-0.06485800000001518,-0.23768620000001306,0.24637631751945677
579100.0,2,1.0,1070,2754,1.0,0,0,3,7,830,240,1924,1924,98103,47.6755,-122.331,1760,4080,-0.10685800000001677,0.057713799999987714,0.12144758076817408
522500.0,4,1.75,1640,9299,1.5,0,0,4,7,870,770,1943,1943,98056,47.5334,-122.168,2460,14326,0.05614199999997993,-0.08438620000001151,0.1013555864984249
489000.0,3,2.0,1510,3000,1.0,0,0,4,7,910,600,1972,1972,98115,47.6804,-122.319,1620,4000,-0.09485800000001632,0.06261379999998695,0.11365970312490466
240000.0,3,1.0,1230,2353,1.5,0,0,4,6,1230,0,1925,1925,98106,47.5177,-122.354,1280,1572,-0.1298580000000129,-0.100086200000014,0.16395227230644335
420250.0,3,2.0,1510,3657,1.0,0,0,3,8,1510,0,2007,2007,98053,47.7225,-122.029,1510,3657,0.19514199999998993,0.10471379999998476,0.22146191562982762
523000.0,4,2.5,3180,20870,2.0,0,0,3,8,2120,1060,1967,1967,98034,47.7176,-122.241,2700,14190,-0.016858000000013362,0.09981379999998552,0.10122740159876455
628000.0,4,2.0,2260,6000,1.0,0,0,3,8,1430,830,1958,1958,98115,47.6876,-122.298,2030,5874,-0.07385800000001552,0.06981379999999149,0.10163154448517007
320000.0,4,2.5,1920,7277,2.0,0,0,4,8,1920,0,1990,1990,98031,47.4058,-122.192,2300,7645,0.03214199999999323,-0.21198620000001256,0.21440908832053945
359950.0,3,2.5,1980,7800,2.0,0,0,3,8,1980,0,1999,1999,98055,47.4492,-122.199,1700,20580,0.02514199999998823,-0.16858620000001423,0.17045065853332514
232000.0,2,1.0,1200,8063,1.0,0,0,4,6,1200,0,1958,1958,98198,47.4204,-122.324,1200,7500,-0.09985800000001177,-0.19738620000001106,0.22120789342708075
810000.0,4,2.25,2020,5600,1.0,0,2,4,8,1210,810,1961,1961,98115,47.6821,-122.267,2660,6050,-0.04285800000000961,0.06431379999998654,0.07728565865954105
245000.0,4,1.5,2010,7561,1.5,0,0,4,7,1890,120,1921,1921,98002,47.311,-122.227,1420,6564,-0.0028580000000175687,-0.3067862000000119,0.30679951218091495
273000.0,3,2.25,1930,8192,1.0,0,0,3,7,1470,460,1984,1984,98003,47.2624,-122.299,1510,8192,-0.0748580000000203,-0.3553862000000123,0.36318462428144144
1191000.0,5,2.5,2710,14989,1.0,0,0,3,8,1720,990,1959,1959,98004,47.6411,-122.207,3180,16624,0.017141999999992663,0.023313799999989726,0.028937543683582912
438000.0,5,1.0,1950,6250,1.5,0,0,4,7,1450,500,1917,1917,98136,47.5511,-122.386,1950,6250,-0.16185800000000938,-0.06668620000001368,0.1750573090003524
400000.0,3,1.75,2110,19600,1.0,0,0,4,8,2110,0,1959,1959,98055,47.4742,-122.198,880,10077,0.026141999999993004,-0.14358620000000855,0.14594656897112068
340000.0,3,1.0,1250,4800,1.0,0,0,4,7,1250,0,1951,1951,98126,47.5517,-122.381,1404,4800,-0.15685800000001393,-0.06608620000001508,0.17021109832924047
552000.0,2,2.5,1380,951,3.0,0,0,3,9,1380,0,2006,2006,98103,47.6654,-122.355,1430,3400,-0.13085800000001768,0.047613799999986384,0.13925117634850823
790000.0,3,1.75,2050,4080,2.0,0,0,3,8,2050,0,1991,1991,98105,47.6698,-122.325,1890,4080,-0.10085800000001655,0.05201379999999034,0.11348026944999
360000.0,3,1.5,1800,22000,2.0,0,0,3,8,1800,0,1931,1931,98168,47.4889,-122.286,1440,16640,-0.06185800000001507,-0.12888620000001083,0.14296175962279095
235000.0,3,1.0,1310,15022,1.0,0,0,3,7,1310,0,1934,1984,98168,47.5008,-122.332,1530,13154,-0.10785800000000734,-0.1169862000000137,0.15911982640276098
775000.0,2,1.0,1010,3600,1.0,0,0,3,7,1010,0,1913,1913,98107,47.6641,-122.357,1540,3600,-0.13285800000001302,0.04631379999998586,0.14069902712685028
489200.0,3,2.75,1850,9600,1.5,0,0,5,7,1850,0,1965,1965,98034,47.7259,-122.226,1250,10500,-0.0018580000000127939,0.10811379999999104,0.10812976423926074
341000.0,3,2.25,1750,8900,2.0,0,0,4,8,1750,0,1977,1977,98058,47.4451,-122.136,1680,7910,0.08814199999999062,-0.17268620000001533,0.1938802100123776
335000.0,4,2.5,2154,6050,2.0,0,0,3,8,2154,0,2012,2012,98030,47.3513,-122.174,2305,5769,0.0501419999999797,-0.2664862000000099,0.2711625249816855
393500.0,3,1.75,1230,1441,2.0,0,0,3,8,1010,220,2004,2004,98116,47.5626,-122.382,1170,1942,-0.1578580000000187,-0.05518620000000851,0.16722638797285208
360000.0,3,2.0,1960,8846,1.0,0,3,4,6,980,980,1940,1940,98178,47.5101,-122.246,2190,6363,-0.021858000000008815,-0.1076862000000105,0.10988216340445181
400800.0,4,1.0,1070,5750,1.0,0,0,3,6,870,200,1923,1923,98126,47.564,-122.379,1270,5750,-0.1548580000000186,-0.053786200000011775,0.1639327773035247
585000.0,3,1.0,1450,5378,1.0,0,0,3,7,1190,260,1939,1939,98199,47.6436,-122.405,1810,5559,-0.18085800000001484,0.025813799999987452,0.1826909095561263
1600000.0,4,2.75,3680,5000,2.0,0,3,3,9,2480,1200,1936,1936,98105,47.6599,-122.269,3200,5000,-0.04485800000001916,0.042113799999988544,0.061528955089784794
2880500.0,4,2.5,5760,32033,2.0,0,4,4,12,4390,1370,1994,1994,98177,47.7288,-122.37,3420,28475,-0.14585800000001825,0.11101379999998784,0.18329926337670488
300000.0,3,1.0,1220,13000,1.0,0,0,4,7,1220,0,1955,1955,98133,47.7608,-122.353,1510,12600,-0.12885800000000813,0.14301379999999142,0.19250280817286702
1045000.0,4,2.75,2950,4560,2.0,0,0,5,7,1810,1140,1912,1912,98103,47.6525,-122.333,2000,4560,-0.10885800000001211,0.03471379999999158,0.11425896933913789
360000.0,3,1.5,1340,1110,2.0,0,0,3,7,1040,300,1999,1999,98117,47.698,-122.366,1220,1110,-0.14185800000001336,0.08021379999998857,0.16296608811173555
665900.0,4,2.25,2870,5453,2.0,0,1,4,8,2220,650,1926,1926,98146,47.5129,-122.388,1660,4800,-0.16385800000001893,-0.10488620000000992,0.19455220151529587
470000.0,4,1.0,2590,18224,1.5,0,0,4,7,2000,590,1911,1911,98118,47.5318,-122.286,1800,7080,-0.06185800000001507,-0.08598620000001489,0.10592468434904315
581000.0,4,1.75,2090,8164,1.0,0,0,4,8,1070,1020,1963,1963,98052,47.6715,-122.155,1310,7975,0.06914199999998516,0.05371379999998993,0.08755448860245182
527000.0,6,3.5,3000,8401,1.0,0,0,3,8,1500,1500,1979,1979,98125,47.7226,-122.299,1400,8403,-0.0748580000000203,0.10481379999998808,0.1288008262180043
423000.0,4,1.75,1730,7245,1.0,0,0,4,7,880,850,1955,1955,98007,47.5995,-122.144,1550,7245,0.08014199999998084,-0.018286200000012798,0.0822017352276544
875000.0,4,3.5,2850,4416,1.5,0,0,3,7,2040,810,1926,1926,98103,47.6835,-122.342,1860,4416,-0.11785800000001245,0.06571379999999039,0.13494002991863338
410000.0,3,1.0,1020,6903,1.0,0,0,3,7,1020,0,1951,1951,98116,47.571,-122.392,1440,6678,-0.1678580000000096,-0.04678620000001388,0.17425629593918415
606000.0,3,2.5,2200,6005,2.0,0,0,3,9,2200,0,1997,1997,98072,47.7408,-122.169,2320,6098,0.055141999999989366,0.1230137999999883,0.1348074002213378
654000.0,3,2.5,3240,60840,2.0,0,0,3,7,3240,0,1997,1997,98045,47.5192,-121.764,2570,204732,0.4601419999999905,-0.09858620000001395,0.4705846353148751
373000.0,3,2.5,2990,6771,1.0,0,0,3,7,1550,1440,2003,2003,98106,47.5237,-122.353,1800,6771,-0.12885800000000813,-0.09408620000001378,0.1595512368941234
550000.0,5,2.0,2450,9488,1.0,0,0,4,7,1240,1210,1900,1955,98133,47.7056,-122.34,1310,5693,-0.11585800000001711,0.08781379999998506,0.1453765443062991
512500.0,3,2.5,1900,7604,2.0,0,0,3,8,1900,0,1990,1990,98033,47.7002,-122.188,1980,9583,0.03614199999998391,0.08241379999999054,0.08999043612760901
360000.0,4,2.5,2640,7388,2.0,0,0,3,7,2640,0,2003,2003,98038,47.3505,-122.027,2640,6383,0.19714199999998527,-0.26728620000001513,0.3321247971387296
369000.0,3,2.0,1340,1480,3.0,0,0,3,8,1340,0,1997,1997,98117,47.6904,-122.393,1340,1321,-0.16885800000001439,0.07261379999998496,0.18380910781145388
825000.0,4,2.5,3220,5262,2.0,0,0,3,9,3220,0,2003,2003,98033,47.6878,-122.162,3220,4921,0.06214199999998016,0.07001379999999102,0.09361388975166172
255000.0,3,2.0,930,11475,1.0,0,0,3,7,930,0,1978,1978,98045,47.4644,-121.745,1280,11250,0.47914199999998175,-0.15338620000001413,0.5030948046983061
1285000.0,4,2.5,3240,10800,1.0,0,0,3,10,2260,980,1946,1946,98105,47.6709,-122.262,3490,10800,-0.03785800000001416,0.05311379999999133,0.06522502521609441
270000.0,5,2.5,2630,8470,1.5,0,0,4,8,2630,0,1968,1968,98002,47.2863,-122.196,1780,8575,0.028141999999988343,-0.3314862000000147,0.3326786331498449
480680.0,3,2.5,1730,4924,2.0,0,0,3,8,1730,0,1996,1996,98029,47.5672,-122.005,1610,4313,0.21914199999999084,-0.05058620000001213,0.22490482385764252
525000.0,4,1.75,2120,7725,1.0,0,0,3,8,1220,900,1965,1965,98007,47.6003,-122.144,2160,7725,0.08014199999998084,-0.017486200000014662,0.08202747926419196
291500.0,3,1.0,880,9238,1.5,0,0,5,6,880,0,1946,1946,98155,47.7494,-122.319,1170,9238,-0.09485800000001632,0.13161379999998957,0.1622351149241136
305000.0,4,2.0,1800,13551,1.0,0,0,4,7,1800,0,1974,1974,98059,47.4721,-122.128,1730,13551,0.09614199999998618,-0.1456862000000143,0.1745501447562892
285000.0,3,1.75,1600,7500,1.0,0,0,3,7,1600,0,1998,1998,98002,47.2831,-122.199,1620,7461,0.02514199999998823,-0.33468620000001437,0.3356292189819728
1875000.0,3,2.5,3280,29111,2.0,1,3,3,11,3280,0,1925,1925,98199,47.6699,-122.416,3530,21074,-0.19185800000001052,0.052113799999986554,0.19880980940195742
329500.0,5,1.75,3290,8000,1.0,0,0,3,7,1790,1500,1968,1968,98030,47.3733,-122.214,2380,7000,0.010141999999987661,-0.24448620000001142,0.2446964694360042
1570000.0,4,2.25,2890,18226,3.0,1,4,3,10,2890,0,1984,1984,98056,47.5169,-122.209,2870,11151,0.015141999999983113,-0.10088620000001214,0.10201620221534391
379260.0,3,2.5,1730,7202,1.0,0,0,3,7,1330,400,1991,1991,98198,47.4099,-122.329,2100,8125,-0.10485800000000722,-0.20788620000001146,0.2328344311188667
356000.0,3,2.5,1590,3411,2.0,0,0,3,7,1590,0,2000,2000,98065,47.5303,-121.878,1590,3411,0.3461419999999862,-0.08748620000001495,0.3570267768031315
571900.0,4,1.75,1710,8947,1.0,0,0,4,7,1710,0,1956,1956,98007,47.5947,-122.135,1360,10133,0.08914199999998118,-0.023086200000008716,0.09208294518767875
271500.0,3,1.75,1995,18360,2.0,0,0,3,7,1995,0,1957,1957,98198,47.4129,-122.322,1980,13640,-0.09785800000001643,-0.20488620000001134,0.22705625539598742
390000.0,3,1.75,1300,10030,1.0,0,0,4,7,1300,0,1967,1967,98034,47.7359,-122.192,1520,7713,0.03214199999999323,0.11811379999998906,0.1224090597727022
550000.0,3,2.5,2720,62310,1.0,0,0,3,8,2040,680,1985,1985,98038,47.4168,-122.074,2770,204296,0.15014199999998823,-0.20098620000000977,0.2508746156039714
755000.0,2,2.5,1360,2070,2.0,0,0,3,8,1360,0,1999,1999,98102,47.6423,-122.329,1920,2092,-0.10485800000000722,0.02451379999998693,0.10768531262173535
509500.0,2,2.5,1590,1485,2.0,0,0,3,8,1300,290,1994,1994,98199,47.6375,-122.387,1880,3675,-0.16285800000001416,0.01971379999999101,0.16404682890700525
486700.0,2,1.0,1200,6278,1.0,0,0,3,7,1080,120,1942,1942,98103,47.7001,-122.351,1200,6211,-0.1268580000000128,0.08231379999998722,0.15122339050041544
527500.0,2,1.0,1170,3000,1.5,0,0,3,7,1170,0,1910,1910,98103,47.6697,-122.338,1530,4000,-0.11385800000000756,0.05191379999998702,0.12513467462873898
475000.0,5,2.5,2010,3600,1.5,0,0,3,6,1510,500,1912,1912,98119,47.6522,-122.366,1780,3600,-0.14185800000001336,0.034413799999988726,0.14597260631516798
268000.0,3,2.75,1880,1793,2.0,0,0,3,7,1810,70,2001,2001,98108,47.5405,-122.293,1800,2537,-0.06885800000002007,-0.0772862000000103,0.10351125965055374
562000.0,3,2.0,3250,50529,2.0,0,0,4,8,3250,0,1978,1978,98075,47.5849,-122.016,2370,47480,0.20814199999998095,-0.0328862000000143,0.210723976600749
780000.0,4,2.5,2270,13449,1.0,0,0,4,9,1310,960,1975,1975,98040,47.5416,-122.232,2810,13475,-0.007858000000013021,-0.07618620000000931,0.07659037298800432
700000.0,9,3.0,3680,4400,2.0,0,0,3,7,2830,850,1908,1908,98102,47.6374,-122.324,1960,2450,-0.09985800000001177,0.01961379999998769,0.10176601257021849
710000.0,3,2.0,1880,3000,1.0,0,0,4,8,1040,840,1931,1931,98109,47.6418,-122.351,1790,3000,-0.1268580000000128,0.024013799999991647,0.12911086226357116
445000.0,3,1.0,1050,5664,1.0,0,0,4,7,910,140,1947,1947,98115,47.6897,-122.285,1500,5664,-0.06085800000001029,0.07191379999999015,0.09420876177107858
729000.0,3,3.25,2250,60548,1.0,0,0,3,9,2250,0,2005,2005,98038,47.4246,-122.014,2760,84070,0.2101419999999905,-0.19318620000001374,0.28544801284023913
384400.0,3,3.25,1689,1388,3.0,0,0,3,8,1689,0,2008,2008,98125,47.7174,-122.317,1459,1384,-0.09285800000000677,0.09961379999998599,0.13618192726804268
815000.0,6,3.0,2860,17853,1.0,0,0,3,8,1430,1430,1962,2015,98006,47.546,-122.175,1920,13452,0.04914199999998914,-0.07178620000001246,0.08699537156907096
865000.0,4,2.5,2710,4069,3.0,0,0,4,10,2710,0,1990,1990,98122,47.604,-122.288,1810,3586,-0.0638580000000104,-0.013786200000012627,0.06532919312559797
514000.0,3,2.0,1770,7200,1.0,0,0,4,7,1770,0,1967,1967,98033,47.6642,-122.173,2250,11250,0.05114199999998448,0.04641379999998918,0.06906334045235148
615000.0,4,2.75,2820,13193,1.0,0,0,3,8,1860,960,1965,1965,98006,47.5579,-122.174,2580,13193,0.0501419999999797,-0.05988620000001532,0.07810619126829703
865000.0,4,3.25,3400,99170,1.0,0,0,4,8,2000,1400,1980,1980,98072,47.7293,-122.099,3460,47920,0.12514199999998254,0.11151379999999023,0.16761816057466283
755000.0,4,2.5,3110,6930,2.0,0,0,3,9,3110,0,2004,2004,98052,47.7011,-122.112,3090,7000,0.11214199999999153,0.0833137999999849,0.13970331933936136
425000.0,4,1.0,1480,8321,1.0,0,0,3,7,1080,400,1953,1953,98155,47.7629,-122.318,1580,8502,-0.09385800000001154,0.14511379999999008,0.17282169746429205
375000.0,2,1.0,940,9839,1.0,0,0,3,6,940,0,1910,1910,98136,47.5379,-122.386,1330,8740,-0.16185800000000938,-0.07988620000001134,0.1804988008670552
750000.0,4,2.5,2680,4548,2.0,0,0,3,8,2680,0,2009,2009,98052,47.7073,-122.114,2750,4548,0.11014199999998198,0.08951379999998466,0.1419294914893775
722000.0,4,2.75,3190,5408,2.0,0,0,3,9,3190,0,2005,2005,98075,47.5903,-121.988,3160,5773,0.23614199999998675,-0.027486200000012673,0.23773627269399686
1011000.0,3,2.5,1920,4480,2.0,0,1,3,9,1920,0,1949,1997,98119,47.6472,-122.373,1790,4500,-0.14885800000001836,0.029413799999986168,0.15173620462646564
725000.0,3,2.5,2610,7510,2.0,0,0,3,9,2610,0,1996,1996,98052,47.6648,-122.137,2610,8458,0.08714199999998584,0.04701379999998778,0.09901527939887048
170000.0,3,0.75,1040,42180,1.0,0,0,2,6,1040,0,1947,1947,98055,47.4518,-122.199,1270,24090,0.02514199999998823,-0.16598620000001318,0.16787953643742226
845000.0,4,3.25,2880,35315,1.0,0,0,3,11,2270,610,1982,1982,98005,47.6587,-122.163,1910,167378,0.061141999999989594,0.04091379999999134,0.07356822136247429
271900.0,3,2.0,1450,8771,2.0,0,0,4,7,1450,0,1991,1991,98022,47.1947,-121.989,1450,8653,0.23514199999998198,-0.4230862000000144,0.48403893727100483
1300000.0,6,4.5,3902,3880,3.0,0,4,4,9,2782,1120,1977,1977,98116,47.5837,-122.399,1100,3870,-0.1748580000000146,-0.0340862000000115,0.17814934519791503
261500.0,4,2.5,2460,7800,1.0,0,0,3,8,1500,960,1977,1977,98023,47.3081,-122.384,2210,7800,-0.15985800000001404,-0.3096862000000087,0.3485112948448728
619500.0,3,2.5,2170,5000,2.0,0,0,3,9,2170,0,2003,2003,98029,47.5458,-121.996,2170,5000,0.22814199999999119,-0.07198620000001199,0.23922956580330473
435000.0,5,2.25,1970,15247,1.0,0,0,3,7,1450,520,1986,1986,98024,47.5669,-121.905,1300,10800,0.31914199999998516,-0.05088620000001498,0.3231733613935902
210000.0,3,1.0,1000,5454,1.0,0,0,3,7,1000,0,1954,1954,98133,47.7339,-122.337,1320,5250,-0.112858000000017,0.11611379999998661,0.16192387938300123
